celebrity_name,season,week,season_rule,judge_score,fan_vote_estimate,ranking_result,percentage_result,is_lowest_ranking,is_lowest_percentage,method_difference,placement,cumulative_score,avg_score,score_rank_diff,relative_position,season_rule_encoded
Melora Hardin,30,1,Ranking_JudgeSave,26.0,0.0,17.0,0.03551912568306011,False,False,False,6,298.5,7.654166666666667,16.6448087431694,5.5,2
Matt James,30,1,Ranking_JudgeSave,24.0,0.42738618527635214,15.5,0.04401463100837846,False,False,False,12,94.5,2.529166666666667,15.059853689916215,10.5,2
"Mike ""The Miz"" Mizanin",30,1,Ranking_JudgeSave,24.0,0.5518107470061369,14.5,0.04728335469163535,False,False,False,9,202.5,5.245833333333333,14.027166453083646,10.5,2
Suni Lee,30,1,Ranking_JudgeSave,28.0,0.0,14.0,0.03825136612021858,False,False,False,5,296.5,7.5875,13.617486338797814,2.5,2
Iman Shumpert,30,1,Ranking_JudgeSave,21.0,3.463409188527568,16.0,0.11967480159176953,False,False,False,1,311.0,7.933333333333333,14.803251984082305,14.0,2
Cody Rigsby,30,1,Ranking_JudgeSave,24.0,0.3862595676028322,17.5,0.04293420486636293,False,False,False,3,310.5,7.9125,17.070657951336372,10.5,2
Melanie C,30,1,Ranking_JudgeSave,27.0,0.0,15.5,0.036885245901639344,False,False,False,11,148.0,3.883333333333333,15.131147540983607,4.0,2
Jimmie Allen,30,1,Ranking_JudgeSave,22.0,2.443620975381777,16.0,0.09425034414727376,False,False,False,7,243.5,6.254166666666667,15.057496558527262,13.0,2
Olivia Jade,30,1,Ranking_JudgeSave,25.0,0.0,19.0,0.03415300546448088,True,True,False,8,261.0,6.725,18.65846994535519,7.5,2
JoJo Siwa,30,1,Ranking_JudgeSave,29.0,0.0,12.5,0.03961748633879782,False,False,False,2,359.0,9.175,12.103825136612022,1.0,2
Christine Chiu,30,1,Ranking_JudgeSave,25.0,0.0,19.0,0.03415300546448088,False,False,False,14,70.0,1.925,18.65846994535519,7.5,2
Kenya Moore,30,1,Ranking_JudgeSave,26.0,0.0,17.0,0.03551912568306011,False,False,False,10,168.5,4.3875,16.6448087431694,5.5,2
Amanda Kloots,30,1,Ranking_JudgeSave,28.0,0.0,14.0,0.03825136612021858,False,False,False,4,349.5,8.9375,13.617486338797814,2.5,2
Martin Kove,30,2,Ranking_JudgeSave,15.0,10.725568428731917,16.0,0.25341491810893724,False,False,False,15,28.0,0.7,13.465850818910628,15.0,2
Brian Austin Green,30,2,Ranking_JudgeSave,23.0,2.5520512627341465,16.0,0.0855326881190069,False,False,False,13,92.0,2.458333333333333,15.144673118809932,13.0,2
Melora Hardin,30,2,Ranking_JudgeSave,27.0,0.0,17.5,0.03506493506493506,False,False,False,6,298.5,7.654166666666667,17.149350649350648,6.0,2
Matt James,30,2,Ranking_JudgeSave,22.0,3.8931257368660925,16.0,0.11348404034488786,False,False,False,12,94.5,2.529166666666667,14.865159596551122,14.0,2
"Mike ""The Miz"" Mizanin",30,2,Ranking_JudgeSave,26.0,0.0,19.5,0.033766233766233764,True,True,False,9,202.5,5.245833333333333,19.162337662337663,8.0,2
Suni Lee,30,2,Ranking_JudgeSave,28.0,0.0,15.5,0.03636363636363636,False,False,False,5,296.5,7.5875,15.136363636363637,4.0,2
Iman Shumpert,30,2,Ranking_JudgeSave,25.0,0.6974265600174848,16.0,0.04767903980994246,False,False,False,1,311.0,7.933333333333333,15.523209601900575,9.0,2
Cody Rigsby,30,2,Ranking_JudgeSave,24.0,1.5529250410216078,17.0,0.0650395381621529,False,False,False,3,310.5,7.9125,16.34960461837847,11.0,2
Melanie C,30,2,Ranking_JudgeSave,30.0,0.0,14.5,0.03896103896103896,False,False,False,11,148.0,3.883333333333333,14.11038961038961,3.0,2
Jimmie Allen,30,2,Ranking_JudgeSave,27.0,0.0,17.5,0.03506493506493506,False,False,False,7,243.5,6.254166666666667,17.149350649350648,6.0,2
Olivia Jade,30,2,Ranking_JudgeSave,27.0,0.0,17.5,0.03506493506493506,False,False,False,8,261.0,6.725,17.149350649350648,6.0,2
JoJo Siwa,30,2,Ranking_JudgeSave,31.0,0.0,13.5,0.04025974025974026,False,False,False,2,359.0,9.175,13.097402597402597,2.0,2
Christine Chiu,30,2,Ranking_JudgeSave,24.0,1.7946368676000402,15.0,0.07031149285320018,False,False,False,14,70.0,1.925,14.296885071467997,11.0,2
Kenya Moore,30,2,Ranking_JudgeSave,24.0,1.708574138993206,16.0,0.06843438649797638,False,False,False,10,168.5,4.3875,15.315656135020236,11.0,2
Amanda Kloots,30,2,Ranking_JudgeSave,32.0,0.0,12.5,0.04155844155844156,False,False,False,4,349.5,8.9375,12.084415584415584,1.0,2
Brian Austin Green,30,3,Ranking_JudgeSave,19.0,2.1588249398149912,15.5,0.13000772968072236,False,False,False,13,92.0,2.458333333333333,14.199922703192776,12.5,2
Melora Hardin,30,3,Ranking_JudgeSave,23.0,0.0,15.5,0.03859060402684564,False,False,False,6,298.5,7.654166666666667,15.114093959731544,4.0,2
Matt James,30,3,Ranking_JudgeSave,20.0,1.2799825140126564,14.5,0.09173814664802596,False,False,False,12,94.5,2.529166666666667,13.58261853351974,10.5,2
"Mike ""The Miz"" Mizanin",30,3,Ranking_JudgeSave,22.0,0.0,17.0,0.03691275167785235,True,True,False,9,202.5,5.245833333333333,16.630872483221477,5.5,2
Suni Lee,30,3,Ranking_JudgeSave,21.0,0.2478595331100274,15.0,0.046501256518669515,False,False,False,5,296.5,7.5875,14.534987434813305,8.0,2
Iman Shumpert,30,3,Ranking_JudgeSave,19.0,2.382084623299374,14.5,0.1401559104210714,False,False,False,1,311.0,7.933333333333333,13.098440895789286,12.5,2
Cody Rigsby,30,3,Ranking_JudgeSave,18.0,3.3552932141345075,15.0,0.18271487021709837,False,False,False,3,310.5,7.9125,13.172851297829016,14.0,2
Melanie C,30,3,Ranking_JudgeSave,22.0,0.0,17.0,0.03691275167785235,False,False,False,11,148.0,3.883333333333333,16.630872483221477,5.5,2
Jimmie Allen,30,3,Ranking_JudgeSave,20.0,1.0688543497774778,15.5,0.08214139932402216,False,False,False,7,243.5,6.254166666666667,14.678586006759778,10.5,2
Olivia Jade,30,3,Ranking_JudgeSave,24.0,0.0,13.5,0.040268456375838924,False,False,False,8,261.0,6.725,13.09731543624161,2.0,2
JoJo Siwa,30,3,Ranking_JudgeSave,24.0,0.0,13.5,0.040268456375838924,False,False,False,2,359.0,9.175,13.09731543624161,2.0,2
Christine Chiu,30,3,Ranking_JudgeSave,21.0,0.36232980431816875,14.0,0.05170445748844178,False,False,False,14,70.0,1.925,13.482955425115582,8.0,2
Kenya Moore,30,3,Ranking_JudgeSave,21.0,0.14475659513937048,16.0,0.0418147531918814,False,False,False,10,168.5,4.3875,15.581852468081186,8.0,2
Amanda Kloots,30,3,Ranking_JudgeSave,24.0,0.0,13.5,0.040268456375838924,False,False,False,4,349.5,8.9375,13.09731543624161,2.0,2
Brian Austin Green,30,4,Ranking_JudgeSave,26.0,6.100124850527877,14.0,0.2239172313737281,False,False,False,13,92.0,2.458333333333333,11.760827686262719,13.0,2
Melora Hardin,30,4,Ranking_JudgeSave,36.5,0.0,10.5,0.043764988009592325,False,False,False,6,298.5,7.654166666666667,10.062350119904076,1.0,2
Matt James,30,4,Ranking_JudgeSave,28.5,3.5658471280676354,14.0,0.14684070314216338,False,False,False,12,94.5,2.529166666666667,12.531592968578366,12.0,2
"Mike ""The Miz"" Mizanin",30,4,Ranking_JudgeSave,32.5,0.0,17.0,0.03896882494004796,True,True,False,9,202.5,5.245833333333333,16.61031175059952,7.5,2
Suni Lee,30,4,Ranking_JudgeSave,34.0,0.0,14.0,0.0407673860911271,False,False,False,5,296.5,7.5875,13.59232613908873,4.5,2
Iman Shumpert,30,4,Ranking_JudgeSave,31.5,0.5088484827958518,14.0,0.05384757993945142,False,False,False,1,311.0,7.933333333333333,13.461524200605485,9.0,2
Cody Rigsby,30,4,Ranking_JudgeSave,29.0,2.9761212994157056,14.0,0.12880699231453255,False,False,False,3,310.5,7.9125,12.711930076854674,11.0,2
Melanie C,30,4,Ranking_JudgeSave,33.0,0.0,15.5,0.039568345323741004,False,False,False,11,148.0,3.883333333333333,15.10431654676259,6.0,2
Jimmie Allen,30,4,Ranking_JudgeSave,32.5,0.0,17.0,0.03896882494004796,False,False,False,7,243.5,6.254166666666667,16.61031175059952,7.5,2
Olivia Jade,30,4,Ranking_JudgeSave,35.0,0.0,12.0,0.04196642685851319,False,False,False,8,261.0,6.725,11.580335731414868,2.5,2
JoJo Siwa,30,4,Ranking_JudgeSave,35.0,0.0,12.0,0.04196642685851319,False,False,False,2,359.0,9.175,11.580335731414868,2.5,2
Kenya Moore,30,4,Ranking_JudgeSave,29.5,2.673630530592922,14.0,0.11984888411741478,False,False,False,10,168.5,4.3875,12.801511158825852,10.0,2
Amanda Kloots,30,4,Ranking_JudgeSave,34.0,0.0,14.0,0.0407673860911271,False,False,False,4,349.5,8.9375,13.59232613908873,4.5,2
Melora Hardin,30,5,Ranking_JudgeSave,36.0,0.0,13.0,0.046753246753246755,True,True,False,6,298.5,7.654166666666667,12.532467532467532,5.0,2
"Mike ""The Miz"" Mizanin",30,5,Ranking_JudgeSave,32.0,2.9407605275825754,12.5,0.14680931579227952,False,False,False,9,202.5,5.245833333333333,11.031906842077206,9.5,2
Suni Lee,30,5,Ranking_JudgeSave,36.0,0.0,13.0,0.046753246753246755,False,False,False,5,296.5,7.5875,12.532467532467532,5.0,2
Iman Shumpert,30,5,Ranking_JudgeSave,28.0,7.094783010817842,12.0,0.29028846546279563,False,False,False,1,311.0,7.933333333333333,9.097115345372043,11.0,2
Cody Rigsby,30,5,Ranking_JudgeSave,32.0,3.0452229904252497,11.5,0.1505480648116869,False,False,False,3,310.5,7.9125,9.994519351883131,9.5,2
Melanie C,30,5,Ranking_JudgeSave,36.0,0.0,13.0,0.046753246753246755,False,False,False,11,148.0,3.883333333333333,12.532467532467532,5.0,2
Jimmie Allen,30,5,Ranking_JudgeSave,34.0,0.8894762315766328,12.0,0.0759905175696016,False,False,False,7,243.5,6.254166666666667,11.240094824303984,8.0,2
Olivia Jade,30,5,Ranking_JudgeSave,36.0,0.0,13.0,0.046753246753246755,False,False,False,8,261.0,6.725,12.532467532467532,5.0,2
JoJo Siwa,30,5,Ranking_JudgeSave,40.0,0.0,9.0,0.05194805194805195,False,False,False,2,359.0,9.175,8.480519480519481,1.0,2
Kenya Moore,30,5,Ranking_JudgeSave,36.0,0.0,13.0,0.046753246753246755,False,False,False,10,168.5,4.3875,12.532467532467532,5.0,2
Amanda Kloots,30,5,Ranking_JudgeSave,39.0,0.0,10.0,0.05064935064935065,False,False,False,4,349.5,8.9375,9.493506493506494,2.0,2
Melora Hardin,30,6,Ranking_JudgeSave,34.0,2.3623684946304286,10.5,0.16133234289816806,False,False,False,6,298.5,7.654166666666667,8.88667657101832,8.5,2
"Mike ""The Miz"" Mizanin",30,6,Ranking_JudgeSave,34.0,2.2642618301018103,11.5,0.15657191987109284,False,False,False,9,202.5,5.245833333333333,9.934280801289072,8.5,2
Suni Lee,30,6,Ranking_JudgeSave,36.0,0.40616333420939466,10.0,0.06915878536106741,False,False,False,5,296.5,7.5875,9.308412146389326,6.0,2
Iman Shumpert,30,6,Ranking_JudgeSave,40.0,0.0,10.0,0.054945054945054944,False,False,False,1,311.0,7.933333333333333,9.45054945054945,1.5,2
Cody Rigsby,30,6,Ranking_JudgeSave,36.0,0.40235742454942536,11.0,0.06897411146484092,False,False,False,3,310.5,7.9125,10.31025888535159,6.0,2
Jimmie Allen,30,6,Ranking_JudgeSave,38.0,0.0,12.0,0.0521978021978022,True,True,False,7,243.5,6.254166666666667,11.478021978021978,3.5,2
Olivia Jade,30,6,Ranking_JudgeSave,36.0,0.34401606566885723,12.0,0.06614321766592982,False,False,False,8,261.0,6.725,11.338567823340702,6.0,2
JoJo Siwa,30,6,Ranking_JudgeSave,40.0,0.0,10.0,0.054945054945054944,False,False,False,2,359.0,9.175,9.45054945054945,1.5,2
Kenya Moore,30,6,Ranking_JudgeSave,32.0,4.525238989814499,11.0,0.26353390845318664,False,False,False,10,168.5,4.3875,8.364660915468134,10.0,2
Amanda Kloots,30,6,Ranking_JudgeSave,38.0,0.0,12.0,0.0521978021978022,False,False,False,4,349.5,8.9375,11.478021978021978,3.5,2
Melora Hardin,30,7,Ranking_JudgeSave,38.0,0.0,11.0,0.0581039755351682,True,True,False,6,298.5,7.654166666666667,10.418960244648318,3.5,2
"Mike ""The Miz"" Mizanin",30,7,Ranking_JudgeSave,32.0,4.309706853669467,10.0,0.2368467782655283,False,False,False,9,202.5,5.245833333333333,7.631532217344716,9.0,2
Suni Lee,30,7,Ranking_JudgeSave,34.0,2.2818462482998445,11.0,0.1514836213928626,False,False,False,5,296.5,7.5875,9.485163786071375,7.0,2
Iman Shumpert,30,7,Ranking_JudgeSave,34.0,2.4104499747631296,9.0,0.15709115852512429,False,False,False,1,311.0,7.933333333333333,7.429088414748757,7.0,2
Cody Rigsby,30,7,Ranking_JudgeSave,36.0,0.18221315718435982,10.0,0.06299095272483266,False,False,False,3,310.5,7.9125,9.370090472751674,5.0,2
Jimmie Allen,30,7,Ranking_JudgeSave,38.0,0.0,11.0,0.0581039755351682,False,False,False,7,243.5,6.254166666666667,10.418960244648318,3.5,2
Olivia Jade,30,7,Ranking_JudgeSave,42.0,0.0,8.5,0.06422018348623854,False,False,False,8,261.0,6.725,7.8577981651376145,1.0,2
JoJo Siwa,30,7,Ranking_JudgeSave,39.0,0.0,9.5,0.05963302752293578,False,False,False,2,359.0,9.175,8.903669724770642,2.0,2
Amanda Kloots,30,7,Ranking_JudgeSave,34.0,2.2828256625508145,10.0,0.15152632701214142,False,False,False,4,349.5,8.9375,8.484736729878586,7.0,2
Melora Hardin,30,8,Ranking_JudgeSave,42.0,0.0,8.5,0.06818181818181818,False,False,False,6,298.5,7.654166666666667,7.818181818181818,2.0,2
Suni Lee,30,8,Ranking_JudgeSave,42.0,0.0,8.5,0.06818181818181818,False,False,False,5,296.5,7.5875,7.818181818181818,2.0,2
Iman Shumpert,30,8,Ranking_JudgeSave,35.0,3.4946249166919663,9.0,0.18978524932886992,False,False,False,1,311.0,7.933333333333333,7.102147506711301,7.0,2
Cody Rigsby,30,8,Ranking_JudgeSave,38.0,0.5298637535229397,9.0,0.08184911039080704,False,False,False,3,310.5,7.9125,8.18150889609193,5.0,2
Jimmie Allen,30,8,Ranking_JudgeSave,32.0,6.5513462576027095,9.0,0.3012203832817261,False,False,False,7,243.5,6.254166666666667,5.987796167182738,8.0,2
Olivia Jade,30,8,Ranking_JudgeSave,36.0,2.5651065929505363,9.0,0.15604136089470083,False,False,False,8,261.0,6.725,7.439586391052991,6.0,2
JoJo Siwa,30,8,Ranking_JudgeSave,41.0,0.0,10.5,0.06655844155844155,True,True,False,2,359.0,9.175,9.834415584415584,4.0,2
Amanda Kloots,30,8,Ranking_JudgeSave,42.0,0.0,8.5,0.06818181818181818,False,False,False,4,349.5,8.9375,7.818181818181818,2.0,2
Melora Hardin,30,9,Ranking_JudgeSave,36.0,1.7150098840055563,7.0,0.29482110485079444,False,False,True,6,298.5,7.654166666666667,4.051788951492055,5.0,2
Suni Lee,30,9,Ranking_JudgeSave,37.5,0.1273247985201625,6.5,0.09893950947957297,False,False,True,5,296.5,7.5875,5.5106049052042705,3.5,2
Iman Shumpert,30,9,Ranking_JudgeSave,37.5,0.07533505786357178,7.5,0.09241657507487605,True,False,True,1,311.0,7.933333333333333,6.57583424925124,3.5,2
Cody Rigsby,30,9,Ranking_JudgeSave,35.5,2.067479996756224,7.0,0.3379378548425442,False,False,True,3,310.5,7.9125,3.620621451574558,6.0,2
JoJo Siwa,30,9,Ranking_JudgeSave,40.0,0.0,6.5,0.08849557522123894,False,False,True,2,359.0,9.175,5.61504424778761,1.0,2
Amanda Kloots,30,9,Ranking_JudgeSave,39.5,0.0,7.5,0.08738938053097345,False,True,True,4,349.5,8.9375,6.626106194690266,2.0,2
Iman Shumpert,30,10,Ranking_JudgeSave,40.0,0.0,5.0,0.12738853503184713,True,True,False,1,311.0,7.933333333333333,3.726114649681529,1.5,2
Cody Rigsby,30,10,Ranking_JudgeSave,38.0,1.3122651133648005,5.0,0.5395222887602277,False,False,False,3,310.5,7.9125,-0.39522288760227653,4.0,2
JoJo Siwa,30,10,Ranking_JudgeSave,40.0,0.0,5.0,0.12738853503184713,False,False,False,2,359.0,9.175,3.726114649681529,1.5,2
Amanda Kloots,30,10,Ranking_JudgeSave,39.0,0.25554270097461523,5.0,0.20570064117607811,False,False,False,4,349.5,8.9375,2.9429935882392186,3.0,2
Jason Lewis,31,1,Ranking_JudgeSave,18.0,5.815828158287312,17.0,0.11786492929649094,False,False,False,16,18.0,0.45,15.82135070703509,15.0,2
Cheryl Ladd,31,1,Ranking_JudgeSave,21.0,2.7963702087225815,17.5,0.07283056662140991,False,False,False,14,66.0,1.65,16.771694333785902,10.5,2
Selma Blair,31,1,Ranking_JudgeSave,28.0,0.0,16.5,0.03664921465968586,False,False,False,12,156.0,3.9,16.13350785340314,4.0,2
Joseph Baena,31,1,Ranking_JudgeSave,23.0,0.8414239739624122,17.0,0.043748556048070264,False,False,False,11,139.0,3.475,16.562514439519298,9.0,2
Trevor Donovan,31,1,Ranking_JudgeSave,21.0,2.9630169511497098,16.5,0.07553277410321892,False,False,False,6,286.5,7.1625,15.74467225896781,10.5,2
Daniel Durant,31,1,Ranking_JudgeSave,27.0,0.0,18.5,0.03534031413612566,False,False,False,5,293.5,7.3375,18.146596858638745,6.0,2
Wayne Brady,31,1,Ranking_JudgeSave,29.0,0.0,14.5,0.03795811518324607,False,False,False,3,362.5,9.0625,14.120418848167539,2.0,2
Sam Champion,31,1,Ranking_JudgeSave,20.0,3.772606766454801,18.0,0.08735152086667622,False,False,False,13,96.0,2.4,17.126484791333237,13.0,2
Jessie James Decker,31,1,Ranking_JudgeSave,20.0,3.8594407157993955,17.0,0.08875954927561193,False,False,False,10,170.0,4.25,16.11240450724388,13.0,2
Jordin Sparks,31,1,Ranking_JudgeSave,26.0,0.0,19.5,0.034031413612565446,False,False,False,9,220.0,5.5,19.159685863874344,7.0,2
Heidi D'Amelio,31,1,Ranking_JudgeSave,24.0,0.0,20.5,0.031413612565445025,True,True,False,8,263.0,6.575,20.18586387434555,8.0,2
Charli D'Amelio,31,1,Ranking_JudgeSave,32.0,0.0,13.5,0.041884816753926704,False,False,False,1,379.0,9.475,13.081151832460733,1.0,2
Teresa Giudice,31,1,Ranking_JudgeSave,20.0,3.930527800149726,16.0,0.08991223938160335,False,False,False,15,43.0,1.075,15.100877606183966,13.0,2
Vinny Guadagnino,31,1,Ranking_JudgeSave,17.0,6.856082779392499,17.0,0.13342394817655204,False,False,False,7,215.5,5.3875,15.66576051823448,16.0,2
Shangela,31,1,Ranking_JudgeSave,28.0,0.0,16.5,0.03664921465968586,False,False,False,4,345.5,8.6375,16.13350785340314,4.0,2
Gabby Windey,31,1,Ranking_JudgeSave,28.0,0.0,16.5,0.03664921465968586,False,False,False,2,362.5,9.0625,16.13350785340314,4.0,2
Cheryl Ladd,31,2,Ranking_JudgeSave,21.0,6.518624654238135,16.0,0.19662456784314186,False,False,False,14,66.0,1.65,14.033754321568582,15.0,2
Selma Blair,31,2,Ranking_JudgeSave,28.0,0.0,18.5,0.03398058252427184,True,True,False,12,156.0,3.9,18.160194174757283,7.0,2
Joseph Baena,31,2,Ranking_JudgeSave,24.0,3.1975266820511288,16.0,0.11307366671022905,False,False,False,11,139.0,3.475,14.86926333289771,13.0,2
Trevor Donovan,31,2,Ranking_JudgeSave,30.0,0.0,15.5,0.03640776699029126,False,False,False,6,286.5,7.1625,15.135922330097088,4.0,2
Daniel Durant,31,2,Ranking_JudgeSave,29.0,0.0,16.5,0.03519417475728155,False,False,False,5,293.5,7.3375,16.148058252427184,5.0,2
Wayne Brady,31,2,Ranking_JudgeSave,32.0,0.0,13.5,0.038834951456310676,False,False,False,3,362.5,9.0625,13.111650485436893,2.0,2
Sam Champion,31,2,Ranking_JudgeSave,26.0,1.429114977649585,16.0,0.0690731983651279,False,False,False,13,96.0,2.4,15.309268016348721,11.0,2
Jessie James Decker,31,2,Ranking_JudgeSave,25.0,2.489149197888584,16.0,0.09568960783515384,False,False,False,10,170.0,4.25,15.043103921648461,12.0,2
Jordin Sparks,31,2,Ranking_JudgeSave,27.0,0.4990742407745683,15.5,0.04586962104177314,False,False,False,9,220.0,5.5,15.041303789582269,9.5,2
Heidi D'Amelio,31,2,Ranking_JudgeSave,28.0,0.0,18.5,0.03398058252427184,False,False,False,8,263.0,6.575,18.160194174757283,7.0,2
Charli D'Amelio,31,2,Ranking_JudgeSave,32.0,0.0,13.5,0.038834951456310676,False,False,False,1,379.0,9.475,13.111650485436893,2.0,2
Teresa Giudice,31,2,Ranking_JudgeSave,23.0,4.494446059292169,16.0,0.14590922854054794,False,False,False,15,43.0,1.075,14.540907714594521,14.0,2
Vinny Guadagnino,31,2,Ranking_JudgeSave,27.0,0.41687474094478744,16.5,0.043711565974705865,False,False,False,7,215.5,5.3875,16.062884340252943,9.5,2
Shangela,31,2,Ranking_JudgeSave,28.0,0.0,18.5,0.03398058252427184,False,False,False,4,345.5,8.6375,18.160194174757283,7.0,2
Gabby Windey,31,2,Ranking_JudgeSave,32.0,0.0,13.5,0.038834951456310676,False,False,False,2,362.5,9.0625,13.111650485436893,2.0,2
Cheryl Ladd,31,3,Ranking_JudgeSave,24.0,4.632025598868071,15.0,0.14888185130932163,False,False,False,14,66.0,1.65,13.511181486906784,13.0,2
Selma Blair,31,3,Ranking_JudgeSave,28.0,0.8407614701534553,15.0,0.05635829903619882,False,False,False,12,156.0,3.9,14.436417009638012,9.0,2
Joseph Baena,31,3,Ranking_JudgeSave,29.0,0.0,18.0,0.03598014888337469,True,True,False,11,139.0,3.475,17.640198511166254,7.5,2
Trevor Donovan,31,3,Ranking_JudgeSave,27.0,1.7400515613375014,15.0,0.07824141965644098,False,False,False,6,286.5,7.1625,14.21758580343559,10.0,2
Daniel Durant,31,3,Ranking_JudgeSave,31.0,0.0,15.5,0.038461538461538464,False,False,False,5,293.5,7.3375,15.115384615384615,5.0,2
Wayne Brady,31,3,Ranking_JudgeSave,33.0,0.0,12.5,0.04094292803970223,False,False,False,3,362.5,9.0625,12.090570719602978,2.0,2
Sam Champion,31,3,Ranking_JudgeSave,25.0,3.7400654632564887,15.0,0.12718720884677054,False,False,False,13,96.0,2.4,13.728127911532294,12.0,2
Jessie James Decker,31,3,Ranking_JudgeSave,26.0,2.841623763716288,15.0,0.10532590326925977,False,False,False,10,170.0,4.25,13.946740967307402,11.0,2
Jordin Sparks,31,3,Ranking_JudgeSave,29.0,0.0,18.0,0.03598014888337469,False,False,False,9,220.0,5.5,17.640198511166254,7.5,2
Heidi D'Amelio,31,3,Ranking_JudgeSave,32.0,0.0,14.5,0.03970223325062035,False,False,False,8,263.0,6.575,14.102977667493796,4.0,2
Charli D'Amelio,31,3,Ranking_JudgeSave,33.0,0.0,12.5,0.04094292803970223,False,False,False,1,379.0,9.475,12.090570719602978,2.0,2
Vinny Guadagnino,31,3,Ranking_JudgeSave,23.0,5.650578308440297,15.0,0.17383162061153679,False,False,False,7,215.5,5.3875,13.261683793884632,14.0,2
Shangela,31,3,Ranking_JudgeSave,30.0,0.0,16.5,0.03722084367245657,False,False,False,4,345.5,8.6375,16.127791563275434,6.0,2
Gabby Windey,31,3,Ranking_JudgeSave,33.0,0.0,12.5,0.04094292803970223,False,False,False,2,362.5,9.0625,12.090570719602978,2.0,2
Selma Blair,31,4,Ranking_JudgeSave,32.0,0.0,16.5,0.03902439024390244,True,True,False,12,156.0,3.9,16.109756097560975,6.5,2
Joseph Baena,31,4,Ranking_JudgeSave,28.0,3.6020142869086595,13.5,0.12802738089178445,False,False,False,11,139.0,3.475,12.219726191082156,11.5,2
Trevor Donovan,31,4,Ranking_JudgeSave,28.0,3.528827874946532,14.5,0.12611988806145086,False,False,False,6,286.5,7.1625,13.238801119385492,11.5,2
Daniel Durant,31,4,Ranking_JudgeSave,29.0,2.5198644444472826,14.5,0.10104229867517497,False,False,False,5,293.5,7.3375,13.489577013248251,9.5,2
Wayne Brady,31,4,Ranking_JudgeSave,36.0,0.0,12.0,0.04390243902439024,False,False,False,3,362.5,9.0625,11.560975609756097,2.0,2
Sam Champion,31,4,Ranking_JudgeSave,25.0,6.447253454343733,14.0,0.19852568800132753,False,False,False,13,96.0,2.4,12.014743119986726,13.0,2
Jessie James Decker,31,4,Ranking_JudgeSave,31.0,0.4809946279892317,14.0,0.05034127353149952,False,False,False,10,170.0,4.25,13.496587264685004,8.0,2
Jordin Sparks,31,4,Ranking_JudgeSave,34.0,0.0,14.5,0.041463414634146344,False,False,False,9,220.0,5.5,14.085365853658537,4.5,2
Heidi D'Amelio,31,4,Ranking_JudgeSave,34.0,0.0,14.5,0.041463414634146344,False,False,False,8,263.0,6.575,14.085365853658537,4.5,2
Charli D'Amelio,31,4,Ranking_JudgeSave,36.0,0.0,12.0,0.04390243902439024,False,False,False,1,379.0,9.475,11.560975609756097,2.0,2
Vinny Guadagnino,31,4,Ranking_JudgeSave,29.0,2.604973764015298,13.5,0.10326054400949428,False,False,False,7,215.5,5.3875,12.467394559905058,9.5,2
Shangela,31,4,Ranking_JudgeSave,32.0,0.0,16.5,0.03902439024390244,False,False,False,4,345.5,8.6375,16.109756097560975,6.5,2
Gabby Windey,31,4,Ranking_JudgeSave,36.0,0.0,12.0,0.04390243902439024,False,False,False,2,362.5,9.0625,11.560975609756097,2.0,2
Selma Blair,31,5,Ranking_JudgeSave,40.0,0.0,13.5,0.044593088071348944,False,False,False,12,156.0,3.9,13.05406911928651,4.0,2
Joseph Baena,31,5,Ranking_JudgeSave,35.0,2.349111712944206,13.0,0.10777359007750492,False,False,False,11,139.0,3.475,11.92226409922495,10.0,2
Trevor Donovan,31,5,Ranking_JudgeSave,36.0,1.5428855293759394,12.5,0.08529150228198651,False,False,False,6,286.5,7.1625,11.647084977180135,7.5,2
Daniel Durant,31,5,Ranking_JudgeSave,33.5,3.867153995771732,13.0,0.15053195130719127,False,False,False,5,293.5,7.3375,11.494680486928088,11.0,2
Wayne Brady,31,5,Ranking_JudgeSave,41.0,0.0,12.0,0.045707915273132664,False,False,False,3,362.5,9.0625,11.542920847268674,2.5,2
Jessie James Decker,31,5,Ranking_JudgeSave,36.0,1.3259243331652486,13.5,0.07894140474231368,False,False,False,10,170.0,4.25,12.710585952576864,7.5,2
Jordin Sparks,31,5,Ranking_JudgeSave,35.5,1.7716384656162132,13.0,0.09142931106639932,False,False,False,9,220.0,5.5,12.085706889336008,9.0,2
Heidi D'Amelio,31,5,Ranking_JudgeSave,39.0,0.0,14.5,0.043478260869565216,False,False,False,8,263.0,6.575,14.065217391304348,5.0,2
Charli D'Amelio,31,5,Ranking_JudgeSave,42.0,0.0,10.5,0.046822742474916385,False,False,False,1,379.0,9.475,10.031772575250836,1.0,2
Vinny Guadagnino,31,5,Ranking_JudgeSave,31.0,6.226582310561131,13.0,0.2168014712938351,False,False,False,7,215.5,5.3875,10.831985287061649,12.0,2
Shangela,31,5,Ranking_JudgeSave,38.5,0.0,15.5,0.04292084726867335,True,True,False,4,345.5,8.6375,15.070791527313267,6.0,2
Gabby Windey,31,5,Ranking_JudgeSave,41.0,0.0,12.0,0.045707915273132664,False,False,False,2,362.5,9.0625,11.542920847268674,2.5,2
Trevor Donovan,31,6,Ranking_JudgeSave,34.0,0.4892158387749207,11.5,0.07170463575088334,False,False,True,6,286.5,7.1625,10.782953642491167,6.5,2
